hotel,is_canceled,lead_time,arrival_full_date,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,stays_total_nights,adults,children,babies,meal,country,reserved_room_type,assigned_room_type,customer_type,reservation_status,reservation_status_date
City Hotel,0,174,42934,2017,July,29,18,2,5,7,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,42941
City Hotel,0,225,42938,2017,July,29,22,2,1,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42941
City Hotel,0,149,42937,2017,July,29,21,2,2,4,3,0.0,0,BB,IRL,D,D,Transient,Check-Out,42941
City Hotel,0,64,42940,2017,July,30,24,1,0,1,2,0.0,0,SC,CN,A,A,Transient,Check-Out,42941
City Hotel,0,163,42935,2017,July,29,19,2,4,6,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,42941
City Hotel,0,0,42940,2017,July,30,24,1,0,1,1,0.0,0,SC,IND,A,A,Transient,Check-Out,42941
City Hotel,0,13,42939,2017,July,30,23,2,0,2,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42941
City Hotel,0,25,42940,2017,July,30,24,1,0,1,3,0.0,0,BB,IRL,D,D,Transient,Check-Out,42941
City Hotel,0,0,42940,2017,July,30,24,1,0,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42941
City Hotel,0,63,42940,2017,July,30,24,1,0,1,1,0.0,0,BB,ESP,A,A,Transient,Check-Out,42941
City Hotel,0,63,42940,2017,July,30,24,1,0,1,1,0.0,0,BB,ESP,A,C,Transient,Check-Out,42941
City Hotel,0,169,42937,2017,July,29,21,2,2,4,2,0.0,0,SC,NLD,A,A,Transient,Check-Out,42941
City Hotel,0,172,42939,2017,July,30,23,2,0,2,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42941
City Hotel,0,31,42939,2017,July,30,23,2,0,2,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,42941
City Hotel,0,13,42939,2017,July,30,23,2,0,2,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,42941
City Hotel,0,12,42937,2017,July,29,21,2,2,4,2,0.0,0,SC,PRT,A,A,Transient,Check-Out,42941
City Hotel,0,4,42938,2017,July,29,22,2,1,3,2,0.0,0,SC,BRA,A,A,Transient,Check-Out,42941
City Hotel,0,24,42940,2017,July,30,24,1,0,1,2,0.0,0,SC,CN,A,A,Transient,Check-Out,42941
City Hotel,0,210,42937,2017,July,29,21,2,2,4,3,1.0,0,BB,ESP,F,F,Transient,Check-Out,42941
City Hotel,0,177,42938,2017,July,29,22,2,1,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42941
City Hotel,0,8,42940,2017,July,30,24,1,0,1,2,0.0,0,BB,SRB,A,A,Transient,Check-Out,42941
City Hotel,0,11,42937,2017,July,29,21,2,2,4,2,0.0,1,BB,ESP,A,A,Transient,Check-Out,42941
City Hotel,0,297,42937,2017,July,29,21,2,2,4,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,42941
City Hotel,0,197,42935,2017,July,29,19,2,4,6,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42941
City Hotel,0,34,42940,2017,July,30,24,1,0,1,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42941
City Hotel,0,164,42935,2017,July,29,19,2,4,6,2,0.0,0,SC,NLD,A,A,Transient,Check-Out,42941
City Hotel,0,175,42938,2017,July,29,22,2,1,3,2,0.0,0,BB,FIN,D,D,Transient,Check-Out,42941
City Hotel,0,0,42940,2017,July,30,24,1,0,1,2,0.0,0,BB,CZE,A,A,Transient,Check-Out,42941
City Hotel,0,101,42940,2017,July,30,24,1,0,1,3,0.0,0,BB,AUT,D,D,Transient,Check-Out,42941
City Hotel,0,153,42934,2017,July,29,18,2,5,7,2,0.0,0,BB,FRA,D,D,Transient,Check-Out,42941
City Hotel,0,63,42940,2017,July,30,24,1,0,1,3,0.0,0,BB,PRT,D,D,Transient,Check-Out,42941
City Hotel,0,76,42953,2017,August,32,6,2,0,2,3,0.0,0,BB,PRT,D,D,Group,Check-Out,42955
City Hotel,0,0,42940,2017,July,30,24,1,0,1,1,1.0,0,BB,PRT,A,A,Transient,Check-Out,42941
City Hotel,0,7,42939,2017,July,30,23,2,0,2,2,0.0,0,BB,ISR,A,A,Transient,Check-Out,42941
City Hotel,0,55,42939,2017,July,30,23,2,0,2,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,42941
City Hotel,0,55,42939,2017,July,30,23,2,0,2,2,0.0,0,BB,GBR,A,A,Transient-Party,Check-Out,42941
City Hotel,0,55,42939,2017,July,30,23,2,0,2,2,1.0,0,BB,GBR,A,A,Transient-Party,Check-Out,42941
City Hotel,0,201,42940,2017,July,30,24,1,0,1,2,2.0,0,BB,SWE,E,E,Transient,Check-Out,42941
City Hotel,0,141,42936,2017,July,29,20,2,3,5,2,0.0,0,BB,GBR,D,D,Transient,Check-Out,42941
City Hotel,0,49,42939,2017,July,30,23,2,0,2,2,1.0,0,BB,GBR,D,D,Transient,Check-Out,42941
City Hotel,0,21,42940,2017,July,30,24,1,0,1,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42941
City Hotel,0,13,42939,2017,July,30,23,2,0,2,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42941
City Hotel,0,162,42935,2017,July,29,19,2,4,6,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,42941
City Hotel,0,162,42935,2017,July,29,19,2,4,6,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,42941
City Hotel,0,1,42940,2017,July,30,24,1,0,1,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42941
City Hotel,0,133,42936,2017,July,29,20,2,3,5,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,42941
City Hotel,0,0,42940,2017,July,30,24,1,0,1,2,0.0,0,BB,RUS,A,A,Transient,Check-Out,42941
City Hotel,0,12,42937,2017,July,29,21,2,2,4,2,1.0,0,HB,ESP,A,A,Transient,Check-Out,42941
City Hotel,0,29,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,USA,A,A,Transient,Check-Out,42942
City Hotel,0,13,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,227,42938,2017,July,29,22,2,2,4,2,1.0,0,BB,CMR,A,A,Transient,Check-Out,42942
City Hotel,0,108,42940,2017,July,30,24,1,1,2,3,0.0,0,BB,BRA,D,D,Transient,Check-Out,42942
City Hotel,0,307,42941,2017,July,30,25,0,1,1,2,0.0,0,SC,GBR,A,D,Transient,Check-Out,42942
City Hotel,0,7,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,POL,A,A,Transient,Check-Out,42942
City Hotel,0,14,42940,2017,July,30,24,1,1,2,0,3.0,0,BB,PRT,A,A,Transient-Party,Check-Out,42942
City Hotel,0,14,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,BRA,A,A,Transient-Party,Check-Out,42942
City Hotel,0,129,42937,2017,July,29,21,2,3,5,2,2.0,0,HB,HRV,E,E,Transient,Check-Out,42942
City Hotel,0,112,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,ITA,D,D,Transient,Check-Out,42942
City Hotel,0,154,42935,2017,July,29,19,2,5,7,2,0.0,0,BB,BEL,D,D,Transient,Check-Out,42942
City Hotel,0,36,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,36,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,GBR,E,E,Transient,Check-Out,42942
City Hotel,0,60,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42942
City Hotel,0,60,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42942
City Hotel,0,60,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42942
City Hotel,0,60,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42942
City Hotel,0,55,42940,2017,July,30,24,1,1,2,3,0.0,0,BB,ESP,D,D,Transient-Party,Check-Out,42942
City Hotel,0,55,42940,2017,July,30,24,1,1,2,2,1.0,0,BB,ESP,A,A,Transient-Party,Check-Out,42942
City Hotel,0,120,42938,2017,July,29,22,2,2,4,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,55,42940,2017,July,30,24,1,1,2,2,1.0,0,BB,ESP,A,A,Transient-Party,Check-Out,42942
City Hotel,0,6,42941,2017,July,30,25,0,1,1,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42942
City Hotel,0,282,42933,2017,July,29,17,3,6,9,2,1.0,0,BB,GBR,F,F,Transient,Check-Out,42942
City Hotel,0,61,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,ARG,A,D,Transient-Party,Check-Out,42942
City Hotel,0,64,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,ARG,D,D,Transient-Party,Check-Out,42942
City Hotel,0,3,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,CHE,A,A,Transient,Check-Out,42942
City Hotel,0,126,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,RUS,A,A,Transient,Check-Out,42942
City Hotel,0,67,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,USA,A,A,Transient,Check-Out,42942
City Hotel,0,145,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,BEL,A,A,Transient,Check-Out,42942
City Hotel,0,125,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,ESP,D,D,Transient-Party,Check-Out,42942
City Hotel,0,125,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,ESP,A,A,Transient-Party,Check-Out,42942
City Hotel,0,11,42934,2017,July,29,18,2,6,8,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,42942
City Hotel,0,13,42938,2017,July,29,22,2,2,4,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,42942
City Hotel,0,54,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,TUR,A,A,Transient,Check-Out,42942
City Hotel,0,218,42937,2017,July,29,21,2,3,5,3,0.0,0,BB,BEL,D,D,Transient-Party,Check-Out,42942
City Hotel,0,70,42938,2017,July,29,22,2,2,4,3,0.0,0,BB,USA,D,D,Transient,Check-Out,42942
City Hotel,0,86,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,JPN,A,A,Transient,Check-Out,42942
City Hotel,0,86,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,JPN,A,A,Transient,Check-Out,42942
City Hotel,0,3,42939,2017,July,30,23,2,1,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,80,42941,2017,July,30,25,0,1,1,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,83,42938,2017,July,29,22,2,2,4,3,0.0,0,BB,USA,D,D,Transient,Check-Out,42942
City Hotel,0,147,42941,2017,July,30,25,0,1,1,3,0.0,0,BB,CHE,D,D,Transient,Check-Out,42942
City Hotel,0,25,42939,2017,July,30,23,2,1,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,33,42932,2017,July,29,16,4,6,10,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42942
City Hotel,0,11,42937,2017,July,29,21,2,3,5,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42942
City Hotel,0,7,42941,2017,July,30,25,0,1,1,2,0.0,0,SC,AUT,A,A,Transient,Check-Out,42942
City Hotel,0,160,42939,2017,July,30,23,2,1,3,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,42942
City Hotel,0,176,42935,2017,July,29,19,2,5,7,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,147,42941,2017,July,30,25,0,1,1,2,1.0,0,BB,CN,F,F,Transient,Check-Out,42942
City Hotel,0,56,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,56,42940,2017,July,30,24,1,1,2,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,144,42938,2017,July,29,22,2,2,4,2,2.0,0,BB,GBR,F,F,Transient,Check-Out,42942
City Hotel,0,0,42941,2017,July,30,25,0,1,1,2,0.0,0,BB,RUS,A,A,Transient,Check-Out,42942
City Hotel,0,3,42939,2017,July,30,23,2,1,3,1,0.0,0,SC,IRL,D,A,Transient,Check-Out,42942
City Hotel,0,291,42941,2017,July,30,25,0,1,1,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,147,42941,2017,July,30,25,0,1,1,2,1.0,0,BB,CHE,D,D,Transient,Check-Out,42942
City Hotel,0,143,42939,2017,July,30,23,2,1,3,3,0.0,0,BB,USA,F,F,Transient,Check-Out,42942
City Hotel,0,176,42938,2017,July,29,22,2,2,4,2,0.0,0,BB,LUX,D,D,Transient,Check-Out,42942
City Hotel,0,176,42938,2017,July,29,22,2,2,4,2,1.0,0,BB,GBR,A,A,Transient,Check-Out,42942
City Hotel,0,9,42941,2017,July,30,25,0,1,1,1,0.0,0,BB,LBN,E,E,Transient,Check-Out,42942
City Hotel,0,143,42939,2017,July,30,23,2,1,3,3,0.0,0,BB,USA,F,F,Transient,Check-Out,42942
City Hotel,0,218,42937,2017,July,29,21,2,3,5,3,0.0,0,BB,BEL,D,D,Transient-Party,Check-Out,42942
City Hotel,0,67,42940,2017,July,30,24,1,1,2,1,1.0,0,BB,USA,A,A,Transient,Check-Out,42942
City Hotel,0,38,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,BRA,A,A,Transient,Check-Out,42942
City Hotel,0,68,42940,2017,July,30,24,1,1,2,2,0.0,0,BB,USA,D,D,Transient,Check-Out,42942
City Hotel,0,20,42941,2017,July,30,25,0,2,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42943
City Hotel,0,160,42938,2017,July,29,22,2,3,5,2,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,160,42938,2017,July,29,22,2,3,5,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,201,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42943
City Hotel,0,201,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42943
City Hotel,0,138,42936,2017,July,29,20,2,5,7,2,0.0,0,BB,POL,D,D,Transient,Check-Out,42943
City Hotel,0,20,42941,2017,July,30,25,0,2,2,2,0.0,0,BB,CHN,A,A,Transient,Check-Out,42943
City Hotel,0,239,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42943
City Hotel,0,165,42939,2017,July,30,23,2,2,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,90,42940,2017,July,30,24,1,2,3,2,0.0,0,SC,BRA,A,A,Transient,Check-Out,42943
City Hotel,0,90,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,BRA,D,D,Transient,Check-Out,42943
City Hotel,0,145,42936,2017,July,29,20,2,5,7,3,0.0,0,BB,DEU,D,D,Transient,Check-Out,42943
City Hotel,0,88,42940,2017,July,30,24,1,2,3,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42943
City Hotel,0,16,42942,2017,July,30,26,0,1,1,1,0.0,0,BB,GBR,E,E,Transient,Check-Out,42943
City Hotel,0,9,42940,2017,July,30,24,1,2,3,2,1.0,0,BB,IRL,D,D,Transient,Check-Out,42943
City Hotel,0,102,42939,2017,July,30,23,2,2,4,3,0.0,0,BB,AUT,D,D,Transient,Check-Out,42943
City Hotel,0,147,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,7,42941,2017,July,30,25,0,2,2,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42943
City Hotel,0,232,42940,2017,July,30,24,1,2,3,2,1.0,0,BB,AUT,A,A,Transient,Check-Out,42943
City Hotel,0,140,42938,2017,July,29,22,2,3,5,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42943
City Hotel,0,0,42941,2017,July,30,25,0,2,2,1,1.0,0,BB,PRT,A,C,Transient,Check-Out,42943
City Hotel,0,3,42938,2017,July,29,22,2,3,5,1,0.0,0,SC,CHE,A,A,Transient,Check-Out,42943
City Hotel,0,91,42939,2017,July,30,23,2,2,4,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42943
City Hotel,0,149,42939,2017,July,30,23,2,2,4,2,0.0,0,BB,CHE,A,A,Transient,Check-Out,42943
City Hotel,0,200,42942,2017,July,30,26,0,1,1,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,200,42942,2017,July,30,26,0,1,1,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,97,42940,2017,July,30,24,1,2,3,3,0.0,0,BB,NLD,D,D,Transient,Check-Out,42943
City Hotel,0,152,42940,2017,July,30,24,1,2,3,1,0.0,0,BB,CHE,A,A,Transient,Check-Out,42943
City Hotel,0,9,42941,2017,July,30,25,0,2,2,3,0.0,0,BB,ESP,D,D,Transient,Check-Out,42943
City Hotel,0,248,42941,2017,July,30,25,0,2,2,2,2.0,0,BB,POL,F,F,Transient,Check-Out,42943
City Hotel,0,133,42939,2017,July,30,23,2,2,4,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42943
City Hotel,0,132,42938,2017,July,29,22,2,3,5,2,0.0,0,BB,PRT,D,D,Transient,Check-Out,42943
City Hotel,0,145,42940,2017,July,30,24,1,2,3,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42943
City Hotel,0,104,42939,2017,July,30,23,2,2,4,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,7,42939,2017,July,30,23,2,2,4,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42943
City Hotel,0,70,42942,2017,July,30,26,0,1,1,2,0.0,0,BB,IRL,A,A,Transient,Check-Out,42943
City Hotel,0,79,42942,2017,July,30,26,0,1,1,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,52,42940,2017,July,30,24,1,2,3,2,1.0,0,BB,ESP,A,A,Transient,Check-Out,42943
City Hotel,0,79,42939,2017,July,30,23,2,2,4,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,42943
City Hotel,0,91,42939,2017,July,30,23,2,2,4,2,0.0,0,BB,ISR,A,A,Transient,Check-Out,42943
City Hotel,0,91,42939,2017,July,30,23,2,2,4,2,0.0,0,BB,ISR,A,A,Transient,Check-Out,42943
City Hotel,0,69,42941,2017,July,30,25,0,4,4,2,0.0,0,BB,CHE,A,A,Transient,Check-Out,42945
City Hotel,0,68,42939,2017,July,30,23,2,2,4,3,0.0,0,BB,FIN,D,D,Transient,Check-Out,42943
City Hotel,0,179,42939,2017,July,30,23,2,2,4,3,0.0,0,BB,BEL,D,D,Transient,Check-Out,42943
City Hotel,0,130,42940,2017,July,30,24,1,2,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,60,42936,2017,July,29,20,2,5,7,3,2.0,0,BB,GBR,G,G,Transient,Check-Out,42943
City Hotel,0,176,42933,2017,July,29,17,3,7,10,2,1.0,0,BB,DEU,A,A,Transient,Check-Out,42943
City Hotel,0,172,42941,2017,July,30,25,0,2,2,1,0.0,0,BB,ROU,A,A,Transient,Check-Out,42943
City Hotel,0,381,42941,2017,July,30,25,0,2,2,2,0.0,0,HB,ROU,A,A,Transient,Check-Out,42943
City Hotel,0,115,42940,2017,July,30,24,1,2,3,2,0.0,0,SC,SWE,A,A,Transient,Check-Out,42943
City Hotel,0,125,42939,2017,July,30,23,2,2,4,2,1.0,0,BB,SWE,A,A,Transient,Check-Out,42943
City Hotel,0,294,42939,2017,July,30,23,2,2,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,294,42939,2017,July,30,23,2,2,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,76,42940,2017,July,30,24,1,2,3,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,170,42938,2017,July,29,22,2,3,5,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42943
City Hotel,0,59,42937,2017,July,29,21,2,4,6,2,0.0,0,BB,CZE,A,A,Transient,Check-Out,42943
City Hotel,0,152,42938,2017,July,29,22,2,3,5,2,0.0,0,BB,FRA,D,D,Transient-Party,Check-Out,42943
City Hotel,0,152,42938,2017,July,29,22,2,3,5,2,0.0,0,BB,FRA,D,D,Transient-Party,Check-Out,42943
City Hotel,0,58,42940,2017,July,30,24,1,2,3,3,0.0,0,BB,GBR,E,E,Transient,Check-Out,42943
City Hotel,0,85,42939,2017,July,30,23,2,3,5,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,285,42941,2017,July,30,25,0,3,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42944
City Hotel,0,285,42941,2017,July,30,25,0,3,3,2,0.0,0,SC,DEU,A,A,Transient,Check-Out,42944
City Hotel,0,3,42943,2017,July,30,27,0,1,1,2,1.0,0,BB,DEU,D,E,Transient,Check-Out,42944
City Hotel,0,199,42942,2017,July,30,26,0,2,2,2,2.0,0,BB,CHE,F,F,Transient,Check-Out,42944
City Hotel,0,19,42941,2017,July,30,25,0,3,3,1,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,78,42942,2017,July,30,26,0,2,2,1,0.0,0,SC,ESP,A,A,Transient,Check-Out,42944
City Hotel,0,0,42941,2017,July,30,25,0,3,3,2,0.0,0,BB,PRT,A,A,Transient,Check-Out,42944
City Hotel,0,142,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,CHE,A,A,Transient,Check-Out,42944
City Hotel,0,55,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42944
City Hotel,0,60,42941,2017,July,30,25,0,3,3,2,0.0,0,BB,NOR,A,A,Transient,Check-Out,42944
City Hotel,0,232,42942,2017,July,30,26,0,2,2,3,0.0,0,HB,BEL,D,D,Transient,Check-Out,42944
City Hotel,0,138,42940,2017,July,30,24,1,3,4,1,0.0,0,SC,DEU,A,A,Transient,Check-Out,42944
City Hotel,0,138,42940,2017,July,30,24,1,3,4,1,0.0,0,SC,DEU,A,A,Transient,Check-Out,42944
City Hotel,0,53,42939,2017,July,30,23,2,3,5,2,2.0,0,HB,ESP,E,E,Transient,Check-Out,42944
City Hotel,0,93,42941,2017,July,30,25,0,3,3,3,2.0,0,BB,BEL,G,G,Transient,Check-Out,42944
City Hotel,0,1,42943,2017,July,30,27,0,1,1,1,1.0,0,BB,PRT,F,F,Transient,Check-Out,42944
City Hotel,0,52,42937,2017,July,29,21,2,5,7,1,0.0,0,BB,PRT,A,A,Transient,Check-Out,42944
City Hotel,0,127,42941,2017,July,30,25,0,3,3,2,0.0,0,BB,AUT,D,D,Transient,Check-Out,42944
City Hotel,0,187,42939,2017,July,30,23,2,3,5,3,0.0,0,HB,FRA,A,D,Transient,Check-Out,42944
City Hotel,0,67,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,ESP,A,A,Transient,Check-Out,42944
City Hotel,0,127,42941,2017,July,30,25,0,3,3,2,0.0,0,BB,AUT,D,D,Transient,Check-Out,42944
City Hotel,0,129,42940,2017,July,30,24,1,3,4,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,42944
City Hotel,0,86,42943,2017,July,30,27,0,1,1,2,0.0,0,SC,GBR,A,D,Transient,Check-Out,42944
City Hotel,0,94,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,GBR,A,A,Transient,Check-Out,42944
City Hotel,0,8,42943,2017,July,30,27,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42944
City Hotel,0,8,42943,2017,July,30,27,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42944
City Hotel,0,173,42935,2017,July,29,19,2,7,9,2,0.0,0,SC,NLD,A,A,Transient-Party,Check-Out,42944
City Hotel,0,174,42934,2017,July,29,18,2,8,10,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,73,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,NLD,A,A,Transient,Check-Out,42944
City Hotel,0,166,42937,2017,July,29,21,2,5,7,2,0.0,0,SC,IRL,A,A,Transient,Check-Out,42944
City Hotel,0,7,42943,2017,July,30,27,0,1,1,1,0.0,0,BB,PRT,A,D,Transient,Check-Out,42944
City Hotel,0,274,42934,2017,July,29,18,2,8,10,3,1.0,0,BB,DNK,F,F,Transient,Check-Out,42944
City Hotel,0,86,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42944
City Hotel,0,260,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,56,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,ESP,A,A,Transient,Check-Out,42944
City Hotel,0,260,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,167,42940,2017,July,30,24,1,3,4,2,0.0,0,BB,DEU,A,A,Transient,Check-Out,42944
City Hotel,0,203,42941,2017,July,30,25,0,3,3,3,0.0,0,BB,FRA,D,D,Transient,Check-Out,42944
City Hotel,0,12,42939,2017,July,30,23,2,3,5,2,0.0,0,SC,NLD,A,A,Transient,Check-Out,42944
City Hotel,0,0,42943,2017,July,30,27,0,1,1,2,0.0,0,BB,PRT,A,C,Transient,Check-Out,42944
City Hotel,0,84,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,270,42942,2017,July,30,26,0,2,2,3,0.0,0,BB,ISR,D,D,Transient,Check-Out,42944
City Hotel,0,270,42942,2017,July,30,26,0,2,2,2,0.0,0,BB,ISR,A,A,Transient,Check-Out,42944
City Hotel,0,211,42941,2017,July,30,25,0,3,3,2,0.0,0,BB,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,84,42940,2017,July,30,24,1,3,4,2,0.0,0,SC,FRA,A,A,Transient,Check-Out,42944
City Hotel,0,134,42939,2017,July,30,23,2,3,5,3,0.0,0,BB,GBR,D,D,Transient,Check-Out,42944
City Hotel,0,48,42940,2017,July,30,24,1,3,4,2,1.0,0,BB,BEL,A,A,Transient,Check-Out,42944
City Hotel,0,318,42942,2017,July,30,26,0,2,2,2,0.0,0,BB,USA,D,D,Transient-Party,Check-Out,42944
City Hotel,0,318,42942,2017,July,30,26,0,2,2,2,0.0,0,BB,USA,D,D,Transient-Party,Check-Out,42944
City Hotel,0,173,42935,2017,July,29,19,2,7,9,2,0.0,0,SC,NLD,A,A,Transient-Party,Check-Out,42944
City Hotel,0,58,42941,2017,July,30,25,0,3,3,2,0.0,0,HB,PRT,A,K,Transient,Check-Out,42944
City Hotel,0,134,42941,2017,July,30,25,0,4,4,3,0.0,0,BB,LUX,D,D,Transient,Check-Out,42945
City Hotel,0,95,42942,2017,July,30,26,0,3,3,2,0.0,0,BB,BEL,D,D,Transient,Check-Out,42945
City Hotel,0,178,42940,2017,July,30,24,1,4,5,3,0.0,0,BB,BRA,D,D,Transient,Check-Out,42945
City Hotel,0,60,42941,2017,July,30,25,0,4,4,2,0.0,0,BB,BRA,A,A,Transient,Check-Out,42945
City Hotel,0,60,42941,2017,July,30,25,0,4,4,2,0.0,0,BB,BRA,A,A,Transient,Check-Out,42945
City Hotel,0,60,42941,2017,July,30,25,0,4,4,2,1.0,0,BB,BRA,A,A,Transient,Check-Out,42945
